  4.9679	  3.6003	 -0.4633	 -2.8478	  0.0000
  5.0922	  3.6003	 -0.8000	 -2.5404	  0.0000
  0.1191	  3.4760	  0.0627	 -2.6931	  0.0000
  0.2435	  3.4760	 -0.0120	 -2.7562	  0.0000
  0.3678	  3.4760	 -0.2812	 -3.0031	  0.0000
  0.4921	  3.4760	 -0.1396	 -3.0861	  0.0000
  0.6165	  3.4760	 -0.0761	 -3.1761	  0.0000
  0.7408	  3.4760	 -0.1680	 -3.1897	  0.0000
  0.8651	  3.4760	 -0.0857	 -3.1756	  0.0000
  0.9894	  3.4760	 -0.0544	 -3.1576	  0.0000
  1.1138	  3.4760	 -0.0702	 -3.1792	  0.0000
  1.2381	  3.4760	 -0.0463	 -3.1650	  0.0000
  1.3624	  3.4760	  0.0777	 -3.0684	  1.0000
  1.4867	  3.4760	  0.1795	 -3.0522	  1.0000
  1.6111	  3.4760	  0.1535	 -2.9986	  0.0000
  1.7354	  3.4760	  0.1475	 -3.1167	  0.0000
  1.8597	  3.4760	  0.1510	 -3.1054	  0.0000
  1.9840	  3.4760	  0.2230	 -3.0617	  1.0000
  2.1084	  3.4760	  0.2516	 -2.9897	  0.0000
  2.2327	  3.4760	  0.3642	 -3.0708	  0.0000
  2.3570	  3.4760	  0.4381	 -3.1582	  0.0000
  2.4814	  3.4760	  0.1710	 -2.7908	  0.0000
  2.6057	  3.4760	 -0.0727	 -2.5198	  0.0000
  2.7300	  3.4760	 -0.1910	 -2.4914	  0.0000
  2.8543	  3.4760	 -0.1871	 -2.6760	  0.0000
  2.9787	  3.4760	 -0.0590	 -3.0361	  0.0000
  3.1030	  3.4760	 -0.1075	 -3.0443	  0.0000
  3.2273	  3.4760	 -0.1154	 -2.9915	  0.0000
  3.3516	  3.4760	  0.1000	 -3.1330	  0.0000
  3.4760	  3.4760	  0.0093	 -3.1650	  0.0000
  3.6003	  3.4760	 -0.0515	 -3.1038	  0.0000
  3.7246	  3.4760	 -0.1905	 -2.9653	  0.0000
  3.8489	  3.4760	 -0.2952	 -2.9589	  0.0000
  3.9733	  3.4760	 -0.2051	 -2.9760	  0.0000
  4.0976	  3.4760	 -0.0769	 -3.1200	  0.0000
  4.2219	  3.4760	 -0.1068	 -2.8989	  0.0000
  4.3462	  3.4760	 -0.1578	 -2.5898	  0.0000
  4.4706	  3.4760	 -0.1726	 -2.6462	  0.0000
  4.5949	  3.4760	  0.0268	 -3.0310	  0.0000
  4.7192	  3.4760	  0.1740	 -3.1649	  0.0000
  4.8436	  3.4760	  0.1345	 -3.1793	  0.0000
  4.9679	  3.4760	 -0.4776	 -2.9270	  0.0000
  5.0922	  3.4760	 -0.8539	 -2.5997	  0.0000
  0.1191	  3.3516	 -0.2533	 -2.8086	  1.0000
  0.2435	  3.3516	 -0.0186	 -2.8003	  0.0000
  0.3678	  3.3516	 -0.2942	 -2.9707	  0.0000
  0.4921	  3.3516	 -0.0728	 -3.0867	  0.0000
  0.6165	  3.3516	  0.0270	 -3.2024	  0.0000
  0.7408	  3.3516	 -0.0492	 -3.2203	  0.0000
  0.8651	  3.3516	 -0.0884	 -3.1501	  0.0000
  0.9894	  3.3516	 -0.0300	 -3.1029	  0.0000
  1.1138	  3.3516	 -0.0027	 -3.1208	  0.0000
  1.2381	  3.3516	  0.1788	 -3.1162	  0.0000
  1.3624	  3.3516	  0.2942	 -2.9874	  0.0000
  1.4867	  3.3516	  0.2442	 -2.9915	  0.0000
  1.6111	  3.3516	  0.1988	 -2.9327	  0.0000
  1.7354	  3.3516	  0.2085	 -2.9976	  0.0000
  1.8597	  3.3516	  0.2359	 -3.1119	  0.0000
  1.9840	  3.3516	  0.2011	 -3.2000	  0.0000
  2.1084	  3.3516	  0.1784	 -3.0849	  1.0000
  2.2327	  3.3516	  0.1713	 -3.0042	  1.0000
  2.3570	  3.3516	  0.0460	 -2.8567	  1.0000
  2.4814	  3.3516	  0.0100	 -2.7532	  0.0000
  2.6057	  3.3516	 -0.1995	 -2.4762	  0.0000
  2.7300	  3.3516	 -0.2875	 -2.4423	  0.0000
  2.8543	  3.3516	 -0.2628	 -2.5578	  0.0000
  2.9787	  3.3516	 -0.0526	 -2.8776	  0.0000
  3.1030	  3.3516	 -0.1108	 -2.8960	  0.0000
  3.2273	  3.3516	 -0.0588	 -2.8391	  0.0000
  3.3516	  3.3516	  0.1004	 -2.9206	  0.0000
  3.4760	  3.3516	  0.2120	 -3.0418	  0.0000
  3.6003	  3.3516	  0.1074	 -3.1561	  0.0000
  3.7246	  3.3516	 -0.0565	 -3.0951	  0.0000
  3.8489	  3.3516	 -0.1738	 -3.0258	  0.0000
  3.9733	  3.3516	 -0.2976	 -2.8388	  0.0000
  4.0976	  3.3516	 -0.2239	 -3.0293	  0.0000
  4.2219	  3.3516	 -0.1388	 -2.9564	  0.0000
  4.3462	  3.3516	 -0.1713	 -2.6601	  0.0000
  4.4706	  3.3516	 -0.1698	 -2.7049	  0.0000
  4.5949	  3.3516	 -0.0892	 -2.8364	  0.0000
  4.7192	  3.3516	  0.1361	 -3.1047	  0.0000
  4.8436	  3.3516	  0.0453	 -3.2173	  0.0000
  4.9679	  3.3516	 -0.1923	 -3.0408	  1.0000
  5.0922	  3.3516	 -0.1901	 -3.1242	  1.0000
  0.1191	  3.2273	 -0.2633	 -2.6616	  0.0000
  0.2435	  3.2273	 -0.3428	 -2.7997	  0.0000
  0.3678	  3.2273	 -0.3010	 -2.8280	  0.0000
  0.4921	  3.2273	 -0.2448	 -2.9919	  1.0000
  0.6165	  3.2273	 -0.0177	 -3.2145	  0.0000
  0.7408	  3.2273	 -0.0666	 -3.2575	  0.0000
  0.8651	  3.2273	 -0.1415	 -3.1470	  1.0000
  0.9894	  3.2273	  0.0103	 -3.1737	  0.0000
  1.1138	  3.2273	  0.0425	 -3.1880	  0.0000
  1.2381	  3.2273	  0.1888	 -3.1911	  0.0000
  1.3624	  3.2273	  0.2270	 -3.1424	  0.0000
  1.4867	  3.2273	  0.1449	 -3.0453	  0.0000
  1.6111	  3.2273	  0.1401	 -2.9362	  0.0000
  1.7354	  3.2273	  0.2856	 -2.9199	  0.0000
  1.8597	  3.2273	  0.3357	 -3.1072	  0.0000
  1.9840	  3.2273	  0.4136	 -3.2458	  0.0000
  2.1084	  3.2273	  0.0803	 -3.0478	  1.0000
  2.2327	  3.2273	 -0.2508	 -3.0624	  0.0000
  2.3570	  3.2273	 -0.2592	 -3.1490	  0.0000
  2.4814	  3.2273	 -0.1678	 -2.6453	  0.0000
  2.6057	  3.2273	 -0.2009	 -2.5659	  0.0000
  2.7300	  3.2273	 -0.3650	 -2.4699	  0.0000
  2.8543	  3.2273	 -0.4216	 -2.5570	  0.0000
  2.9787	  3.2273	 -0.2846	 -2.7542	  0.0000
  3.1030	  3.2273	 -0.1684	 -2.6865	  0.0000
  3.2273	  3.2273	 -0.0699	 -2.7585	  0.0000
  3.3516	  3.2273	 -0.1093	 -2.7880	  0.0000
  3.4760	  3.2273	 -0.1426	 -2.8628	  0.0000
  3.6003	  3.2273	  0.0623	 -3.1602	  0.0000
  3.7246	  3.2273	  0.0478	 -3.1147	  0.0000
  3.8489	  3.2273	 -0.0680	 -3.0294	  0.0000
  3.9733	  3.2273	 -0.1570	 -2.9455	  0.0000
  4.0976	  3.2273	 -0.2173	 -2.9227	  0.0000
  4.2219	  3.2273	 -0.1803	 -2.8148	  0.0000
  4.3462	  3.2273	 -0.2025	 -2.7003	  0.0000
  4.4706	  3.2273	 -0.2228	 -2.6883	  0.0000
  4.5949	  3.2273	 -0.1292	 -2.7424	  0.0000
  4.7192	  3.2273	 -0.1657	 -2.9724	  1.0000
  4.8436	  3.2273	 -0.1430	 -3.5181	  0.0000
  4.9679	  3.2273	 -0.1620	 -3.0161	  1.0000
  5.0922	  3.2273	 -0.1665	 -3.1918	  1.0000
  0.1191	  3.1030	 -0.4062	 -2.6035	  0.0000
  0.2435	  3.1030	 -0.4447	 -2.7241	  0.0000
  0.3678	  3.1030	 -0.4327	 -2.8582	  0.0000
  0.4921	  3.1030	 -0.4916	 -3.0353	  0.0000
  0.6165	  3.1030	 -0.5633	 -3.1214	  0.0000
  0.7408	  3.1030	 -0.7462	 -3.2577	  0.0000
  0.8651	  3.1030	  0.0381	 -3.2193	  0.0000
  0.9894	  3.1030	  0.0297	 -3.1842	  0.0000
  1.1138	  3.1030	  0.0568	 -3.1581	  0.0000
  1.2381	  3.1030	  0.0821	 -3.1242	  0.0000
  1.3624	  3.1030	  0.2196	 -3.0730	  0.0000
  1.4867	  3.1030	  0.2252	 -3.0045	  0.0000
  1.6111	  3.1030	  0.4404	 -2.7616	  0.0000
  1.7354	  3.1030	  0.2912	 -2.5502	  0.0000
  1.8597	  3.1030	  0.1873	 -2.9937	  1.0000
  1.9840	  3.1030	  0.3919	 -3.2261	  0.0000
  2.1084	  3.1030	 -0.1627	 -3.0583	  0.0000
  2.2327	  3.1030	 -0.4085	 -3.0137	  0.0000
  2.3570	  3.1030	 -0.2381	 -2.8559	  0.0000
  2.4814	  3.1030	 -0.1504	 -2.6584	  0.0000
  2.6057	  3.1030	 -0.2700	 -2.5571	  0.0000
  2.7300	  3.1030	 -0.4222	 -2.4718	  0.0000
  2.8543	  3.1030	 -0.4489	 -2.5162	  0.0000
  2.9787	  3.1030	 -0.3444	 -2.6658	  0.0000
  3.1030	  3.1030	 -0.3005	 -2.6445	  0.0000
  3.2273	  3.1030	 -0.1844	 -2.7752	  0.0000
  3.3516	  3.1030	 -0.1573	 -2.7056	  0.0000
  3.4760	  3.1030	 -0.1889	 -2.7326	  0.0000
  3.6003	  3.1030	  0.0295	 -3.0807	  0.0000
  3.7246	  3.1030	  0.0814	 -3.0709	  0.0000
  3.8489	  3.1030	  0.0042	 -3.0389	  0.0000
  3.9733	  3.1030	 -0.0813	 -3.0276	  0.0000
  4.0976	  3.1030	 -0.1759	 -2.9539	  0.0000
  4.2219	  3.1030	 -0.2254	 -2.7797	  0.0000
  4.3462	  3.1030	 -0.2587	 -2.6609	  0.0000
  4.4706	  3.1030	 -0.2937	 -2.5999	  0.0000
  4.5949	  3.1030	 -0.3015	 -2.7478	  0.0000
  4.7192	  3.1030	 -0.1526	 -2.9852	  1.0000
  4.8436	  3.1030	 -0.1617	 -2.9276	  1.0000
  4.9679	  3.1030	 -0.1627	 -3.5117	  0.0000
  5.0922	  3.1030	 -0.1692	 -3.2288	  1.0000
  0.1191	  2.9787	 -0.0103	 -2.7220	  0.0000
  0.2435	  2.9787	 -0.0627	 -2.6814	  0.0000
  0.3678	  2.9787	 -0.1685	 -2.8403	  1.0000
  0.4921	  2.9787	 -0.4480	 -3.0133	  0.0000
  0.6165	  2.9787	 -0.5539	 -3.1015	  0.0000
  0.7408	  2.9787	 -0.0734	 -2.9662	  1.0000
  0.8651	  2.9787	 -0.0475	 -2.9942	  1.0000
  0.9894	  2.9787	 -0.0046	 -3.1207	  0.0000
  1.1138	  2.9787	  0.0150	 -3.0939	  0.0000
  1.2381	  2.9787	  0.0797	 -2.9822	  0.0000
  1.3624	  2.9787	  0.2102	 -2.8155	  0.0000
  1.4867	  2.9787	  0.4952	 -2.7957	  0.0000
  1.6111	  2.9787	  0.5397	 -2.6103	  0.0000
  1.7354	  2.9787	  0.3855	 -2.5585	  0.0000
  1.8597	  2.9787	  0.2131	 -2.9594	  1.0000
  1.9840	  2.9787	 -0.1473	 -3.4329	  0.0000
  2.1084	  2.9787	 -0.3471	 -3.0849	  0.0000
  2.2327	  2.9787	 -0.4392	 -2.9589	  0.0000
  2.3570	  2.9787	 -0.1044	 -2.7550	  0.0000
  2.4814	  2.9787	 -0.0509	 -2.7104	  0.0000
  2.6057	  2.9787	 -0.3086	 -2.5718	  0.0000
  2.7300	  2.9787	 -0.3414	 -2.4616	  0.0000
  2.8543	  2.9787	 -0.2601	 -2.5466	  0.0000
  2.9787	  2.9787	 -0.1816	 -2.6733	  0.0000
  3.1030	  2.9787	 -0.2299	 -2.7749	  0.0000
  3.2273	  2.9787	 -0.1488	 -2.8091	  0.0000
  3.3516	  2.9787	 -0.0739	 -2.8156	  0.0000
  3.4760	  2.9787	 -0.2632	 -2.8952	  0.0000
  3.6003	  2.9787	 -0.1879	 -2.9143	  0.0000
  3.7246	  2.9787	 -0.0627	 -2.9938	  0.0000
  3.8489	  2.9787	 -0.0424	 -3.0887	  0.0000
  3.9733	  2.9787	 -0.1536	 -3.1569	  0.0000
  4.0976	  2.9787	 -0.2041	 -3.1092	  0.0000
  4.2219	  2.9787	 -0.1249	 -2.8426	  1.0000
  4.3462	  2.9787	 -0.0656	 -2.5675	  0.0000
  4.4706	  2.9787	 -0.1024	 -2.6649	  0.0000
  4.5949	  2.9787	 -0.2171	 -2.7926	  0.0000
  4.7192	  2.9787	 -0.4820	 -3.0707	  0.0000
  4.8436	  2.9787	 -0.3485	 -3.3681	  0.0000
  4.9679	  2.9787	 -0.1690	 -3.3624	  0.0000
  5.0922	  2.9787	 -0.0761	 -2.2232	  0.0000
  0.1191	  2.8543	  0.0923	 -2.6542	  0.0000
  0.2435	  2.8543	  0.0539	 -2.6931	  0.0000
  0.3678	  2.8543	 -0.1737	 -2.8192	  1.0000
  0.4921	  2.8543	 -0.0926	 -2.9664	  0.0000
  0.6165	  2.8543	 -0.1309	 -2.9666	  0.0000
  0.7408	  2.8543	 -0.1689	 -2.9053	  0.0000
  0.8651	  2.8543	  0.0489	 -2.7203	  0.0000
  0.9894	  2.8543	  0.0975	 -2.7416	  0.0000
  1.1138	  2.8543	  0.1686	 -2.7482	  0.0000
  1.2381	  2.8543	  0.2680	 -2.7526	  0.0000
  1.3624	  2.8543	  0.3339	 -2.6796	  0.0000
  1.4867	  2.8543	  0.3786	 -2.6196	  0.0000
  1.6111	  2.8543	  0.4907	 -2.5732	  0.0000
  1.7354	  2.8543	  0.4684	 -2.6222	  0.0000
  1.8597	  2.8543	  0.1460	 -3.0807	  0.0000
  1.9840	  2.8543	 -0.0651	 -3.3837	  0.0000
  2.1084	  2.8543	 -0.0346	 -3.2693	  0.0000
  2.2327	  2.8543	 -0.1238	 -2.9675	  0.0000
  2.3570	  2.8543	 -0.0672	 -2.8583	  0.0000
  2.4814	  2.8543	 -0.0153	 -2.8460	  0.0000
  2.6057	  2.8543	 -0.0156	 -2.7752	  0.0000
  2.7300	  2.8543	 -0.0100	 -2.6397	  0.0000
  2.8543	  2.8543	 -0.0303	 -2.6219	  0.0000
  2.9787	  2.8543	 -0.1221	 -2.5828	  0.0000
  3.1030	  2.8543	 -0.2475	 -2.5942	  0.0000
  3.2273	  2.8543	 -0.3098	 -2.8225	  0.0000
  3.3516	  2.8543	 -0.2843	 -2.9652	  0.0000
  3.4760	  2.8543	 -0.3113	 -2.9570	  0.0000
  3.6003	  2.8543	 -0.2764	 -2.9675	  0.0000
  3.7246	  2.8543	 -0.1953	 -2.9860	  0.0000
  3.8489	  2.8543	 -0.2185	 -3.0854	  0.0000
  3.9733	  2.8543	 -0.2278	 -3.1897	  0.0000
  4.0976	  2.8543	 -0.1832	 -3.1409	  0.0000
  4.2219	  2.8543	  0.2507	 -2.6722	  0.0000
  4.3462	  2.8543	  0.1654	 -2.6323	  0.0000
  4.4706	  2.8543	  0.0267	 -2.6752	  0.0000
  4.5949	  2.8543	 -0.1839	 -2.8274	  0.0000
  4.7192	  2.8543	 -0.3403	 -3.0795	  0.0000
  4.8436	  2.8543	 -0.2617	 -3.2270	  0.0000
  4.9679	  2.8543	 -0.1222	 -3.0808	  0.0000
  5.0922	  2.8543	 -0.0384	 -2.3756	  0.0000
  0.1191	  2.7300	  0.0556	 -2.6319	  0.0000
  0.2435	  2.7300	  0.1116	 -2.7175	  0.0000
  0.3678	  2.7300	 -0.0300	 -2.9901	  0.0000
  0.4921	  2.7300	 -0.0755	 -2.8775	  1.0000
  0.6165	  2.7300	  0.0634	 -2.7849	  0.0000
  0.7408	  2.7300	 -0.0064	 -2.8466	  0.0000
  0.8651	  2.7300	  0.1091	 -2.6655	  0.0000
  0.9894	  2.7300	  0.1859	 -2.6493	  0.0000
  1.1138	  2.7300	  0.2855	 -2.7095	  0.0000
  1.2381	  2.7300	  0.3545	 -2.6913	  0.0000
  1.3624	  2.7300	  0.3584	 -2.6286	  0.0000
  1.4867	  2.7300	  0.2678	 -2.5492	  0.0000
  1.6111	  2.7300	  0.3391	 -2.5917	  0.0000
  1.7354	  2.7300	  0.2737	 -2.7890	  0.0000
  1.8597	  2.7300	  0.0889	 -3.1306	  0.0000
  1.9840	  2.7300	  0.0031	 -3.2554	  0.0000
  2.1084	  2.7300	  0.0533	 -3.1200	  0.0000
  2.2327	  2.7300	 -0.0828	 -3.0665	  1.0000
  2.3570	  2.7300	  0.0584	 -2.9162	  0.0000
  2.4814	  2.7300	 -0.0224	 -2.9266	  0.0000
  2.6057	  2.7300	 -0.2106	 -2.7596	  0.0000
  2.7300	  2.7300	 -0.2453	 -2.5806	  0.0000
  2.8543	  2.7300	 -0.1997	 -2.5631	  0.0000
  2.9787	  2.7300	 -0.2455	 -2.5270	  0.0000
  3.1030	  2.7300	 -0.2997	 -2.5563	  0.0000
  3.2273	  2.7300	 -0.3824	 -2.7522	  0.0000
  3.3516	  2.7300	 -0.4170	 -2.8622	  0.0000
  3.4760	  2.7300	 -0.4238	 -2.8526	  0.0000
  3.6003	  2.7300	 -0.4760	 -2.9385	  0.0000
  3.7246	  2.7300	 -0.6058	 -2.9639	  0.0000
  3.8489	  2.7300	 -0.4173	 -2.9949	  0.0000
  3.9733	  2.7300	 -0.2800	 -3.0101	  0.0000
  4.0976	  2.7300	  0.0886	 -2.8048	  0.0000
  4.2219	  2.7300	  0.1914	 -2.6537	  0.0000
  4.3462	  2.7300	  0.0574	 -2.7480	  0.0000
  4.4706	  2.7300	 -0.0372	 -2.7819	  0.0000
  4.5949	  2.7300	 -0.1915	 -2.9355	  0.0000
  4.7192	  2.7300	 -0.1607	 -3.0858	  0.0000
  4.8436	  2.7300	 -0.0181	 -2.9339	  0.0000
  4.9679	  2.7300	 -0.1920	 -2.8079	  1.0000
  5.0922	  2.7300	 -0.0204	 -2.4519	  0.0000
  0.1191	  2.6057	  0.0238	 -2.5898	  0.0000
  0.2435	  2.6057	  0.0606	 -2.8289	  0.0000
  0.3678	  2.6057	 -0.0176	 -2.8254	  1.0000
  0.4921	  2.6057	 -0.0641	 -2.8890	  0.0000
  0.6165	  2.6057	  0.0262	 -2.7854	  0.0000
  0.7408	  2.6057	  0.0589	 -2.8723	  1.0000
  0.8651	  2.6057	  0.0975	 -2.8803	  1.0000
  0.9894	  2.6057	  0.3988	 -2.5985	  0.0000
  1.1138	  2.6057	  0.5058	 -2.6755	  0.0000
  1.2381	  2.6057	  0.4072	 -2.7122	  0.0000
  1.3624	  2.6057	  0.3695	 -2.6782	  0.0000
  1.4867	  2.6057	  0.2576	 -2.6435	  0.0000
  1.6111	  2.6057	  0.2230	 -2.6419	  0.0000
  1.7354	  2.6057	  0.1397	 -2.9481	  0.0000
  1.8597	  2.6057	  0.0278	 -3.2731	  0.0000
  1.9840	  2.6057	 -0.0117	 -3.0972	  1.0000
  2.1084	  2.6057	 -0.0523	 -3.1314	  1.0000
  2.2327	  2.6057	 -0.0212	 -3.0547	  0.0000
  2.3570	  2.6057	 -0.0198	 -2.9752	  0.0000
  2.4814	  2.6057	 -0.1015	 -2.9850	  0.0000
  2.6057	  2.6057	 -0.2960	 -2.7434	  0.0000
  2.7300	  2.6057	 -0.2460	 -2.5312	  0.0000
  2.8543	  2.6057	 -0.1925	 -2.5380	  0.0000
  2.9787	  2.6057	 -0.2532	 -2.5958	  0.0000
  3.1030	  2.6057	 -0.2053	 -2.6036	  1.0000
  3.2273	  2.6057	 -0.1673	 -2.5677	  0.0000
  3.3516	  2.6057	 -0.3504	 -2.8093	  0.0000
  3.4760	  2.6057	 -0.3928	 -2.8361	  0.0000
  3.6003	  2.6057	 -0.5102	 -2.9474	  0.0000
  3.7246	  2.6057	 -0.5136	 -2.9831	  0.0000
  3.8489	  2.6057	 -0.3990	 -2.9655	  0.0000
  3.9733	  2.6057	 -0.2485	 -2.7739	  0.0000
  4.0976	  2.6057	 -0.0257	 -2.5463	  0.0000
  4.2219	  2.6057	 -0.0644	 -2.6537	  0.0000
  4.3462	  2.6057	 -0.3761	 -3.0183	  0.0000
  4.4706	  2.6057	 -0.3044	 -2.9303	  0.0000
  4.5949	  2.6057	 -0.3020	 -2.8764	  0.0000
  4.7192	  2.6057	 -0.2350	 -2.9358	  0.0000
  4.8436	  2.6057	 -0.1528	 -2.9099	  0.0000
  4.9679	  2.6057	 -0.1408	 -2.7524	  1.0000
  5.0922	  2.6057	 -0.0067	 -2.4235	  0.0000
  0.1191	  2.4814	 -0.1085	 -2.4614	  0.0000
  0.2435	  2.4814	 -0.0915	 -2.8194	  0.0000
  0.3678	  2.4814	 -0.0214	 -2.8136	  1.0000
  0.4921	  2.4814	 -0.0218	 -3.0337	  0.0000
  0.6165	  2.4814	  0.0206	 -3.0642	  0.0000
  0.7408	  2.4814	  0.0334	 -3.0565	  0.0000
  0.8651	  2.4814	  0.1091	 -2.8690	  1.0000
  0.9894	  2.4814	  0.4372	 -2.7562	  0.0000
  1.1138	  2.4814	  0.4120	 -2.7814	  0.0000
  1.2381	  2.4814	  0.3592	 -2.8146	  0.0000
  1.3624	  2.4814	  0.2736	 -2.8805	  0.0000
  1.4867	  2.4814	  0.0759	 -2.9288	  0.0000
  1.6111	  2.4814	 -0.0070	 -2.9065	  0.0000
  1.7354	  2.4814	 -0.0239	 -3.0081	  1.0000
  1.8597	  2.4814	 -0.0433	 -3.0400	  1.0000
  1.9840	  2.4814	 -0.0983	 -3.1244	  1.0000
  2.1084	  2.4814	  0.0598	 -3.2382	  0.0000
  2.2327	  2.4814	 -0.0178	 -3.2767	  0.0000
  2.3570	  2.4814	 -0.1003	 -3.1255	  0.0000
  2.4814	  2.4814	 -0.1684	 -3.0465	  0.0000
  2.6057	  2.4814	 -0.1968	 -2.9154	  0.0000
  2.7300	  2.4814	 -0.0818	 -2.5490	  0.0000
  2.8543	  2.4814	 -0.0839	 -2.5124	  0.0000
  2.9787	  2.4814	  0.0067	 -2.5237	  0.0000
  3.1030	  2.4814	 -0.0319	 -2.3542	  0.0000
  3.2273	  2.4814	 -0.1808	 -2.3266	  0.0000
  3.3516	  2.4814	 -0.2349	 -2.8248	  0.0000
  3.4760	  2.4814	 -0.2390	 -2.8837	  0.0000
  3.6003	  2.4814	 -0.2424	 -2.8753	  0.0000
  3.7246	  2.4814	 -0.2759	 -2.9320	  0.0000
  3.8489	  2.4814	 -0.2756	 -2.8522	  1.0000
  3.9733	  2.4814	 -0.3837	 -2.7029	  0.0000
  4.0976	  2.4814	 -0.4273	 -2.7459	  0.0000
  4.2219	  2.4814	 -0.5555	 -2.9592	  0.0000
  4.3462	  2.4814	 -0.5149	 -3.0255	  0.0000
  4.4706	  2.4814	 -0.4454	 -2.8627	  0.0000
  4.5949	  2.4814	 -0.2843	 -2.7949	  0.0000
  4.7192	  2.4814	 -0.1981	 -2.7285	  0.0000
  4.8436	  2.4814	 -0.1552	 -2.8669	  0.0000
  4.9679	  2.4814	 -0.1057	 -2.6990	  1.0000
  5.0922	  2.4814	 -0.0095	 -2.4858	  0.0000
  0.1191	  2.3570	 -0.1091	 -2.7864	  1.0000
  0.2435	  2.3570	 -0.0847	 -2.7880	  1.0000
  0.3678	  2.3570	 -0.0855	 -2.8075	  1.0000
  0.4921	  2.3570	 -0.0317	 -2.8828	  1.0000
  0.6165	  2.3570	  0.0654	 -3.0766	  0.0000
  0.7408	  2.3570	  0.0039	 -3.0922	  0.0000
  0.8651	  2.3570	  0.1335	 -2.8762	  1.0000
  0.9894	  2.3570	  0.0240	 -3.0263	  0.0000
  1.1138	  2.3570	  0.0687	 -2.8794	  0.0000
  1.2381	  2.3570	  0.2027	 -2.7340	  0.0000
  1.3624	  2.3570	  0.1909	 -2.9513	  0.0000
  1.4867	  2.3570	  0.0136	 -2.9818	  0.0000
  1.6111	  2.3570	 -0.1979	 -3.0381	  0.0000
  1.7354	  2.3570	 -0.4508	 -3.2327	  0.0000
  1.8597	  2.3570	 -0.4893	 -3.3044	  0.0000
  1.9840	  2.3570	 -0.0382	 -3.1663	  0.0000
  2.1084	  2.3570	 -0.0078	 -3.1728	  0.0000
  2.2327	  2.3570	 -0.0025	 -3.2357	  0.0000
  2.3570	  2.3570	 -0.0035	 -3.1706	  0.0000
  2.4814	  2.3570	 -0.0063	 -3.0017	  0.0000
  2.6057	  2.3570	  0.1558	 -2.8335	  0.0000
  2.7300	  2.3570	  0.1831	 -2.5452	  0.0000
  2.8543	  2.3570	 -0.0059	 -2.4447	  0.0000
  2.9787	  2.3570	  0.0188	 -2.4572	  0.0000
  3.1030	  2.3570	 -0.1623	 -2.4377	  0.0000
  3.2273	  2.3570	 -0.3525	 -2.4155	  0.0000
  3.3516	  2.3570	 -0.4613	 -2.4567	  0.0000
  3.4760	  2.3570	  0.0195	 -2.7844	  0.0000
  3.6003	  2.3570	 -0.0410	 -2.8352	  0.0000
  3.7246	  2.3570	 -0.1384	 -2.8922	  0.0000
  3.8489	  2.3570	 -0.3796	 -2.6989	  0.0000
  3.9733	  2.3570	 -0.4103	 -2.8055	  0.0000
